西银河电视,#genre#
大湾区卫视1080P,http://120.198.125.186:9986/udp/239.11.0.78:1025
广东科教1080P,http://120.198.125.186:9986/udp/239.10.0.112:1025
广东珠江1080P,http://120.198.125.186:9986/udp/239.10.0.62:1025
广东新闻1080P,http://120.198.125.186:9986/udp/239.10.0.199:1025
广东影视1080P,http://120.198.125.186:9986/udp/239.11.0.79:1025
广东少儿1080P,http://120.198.125.186:9986/udp/239.11.0.81:1025
广东公共1080P,http://120.198.125.186:9986/udp/239.11.0.80:1025
广东体育1080P,http://120.198.125.186:9986/udp/239.10.0.113:1025
广州综合1080P,http://120.198.125.186:9986/udp/239.11.0.138:1025
广州新闻1080P,http://120.198.125.186:9986/udp/239.11.0.139:1025
广州影视1080P,http://120.198.125.186:9986/udp/239.11.0.140:1025
广州法治1080P,http://120.198.125.186:9986/udp/239.11.0.141:1025
广州竞赛1080P,http://120.198.125.186:9986/udp/239.11.0.142:1025
佛山综合1080P,http://120.198.125.186:9986/udp/239.11.0.118:1025
佛山公共1080P,http://120.198.125.186:9986/udp/239.11.0.114:1025
佛山影视1080P,http://120.198.125.186:9986/udp/239.11.0.117:1025
佛山南海1080P,http://120.198.125.186:9986/udp/239.11.0.115:1025
佛山顺德1080P,http://120.198.125.186:9986/udp/239.11.0.116:1025
中山综合1080P,http://120.198.125.186:9986/udp/239.11.0.122:1025
中山公共1080P,http://120.198.125.186:9986/udp/239.11.0.123:1025
中山教育1080P,http://120.198.125.186:9986/udp/239.11.0.124:1025
云浮综合1080P,http://120.198.125.186:9986/udp/239.11.0.96:1025
云浮公共1080P,http://120.198.125.186:9986/udp/239.11.0.97:1025
清远公共1080P,http://120.198.125.186:9986/udp/239.11.0.75:1025
清远综合1080P,http://120.198.125.186:9986/udp/239.11.0.74:1025
湛江公共1080P,http://120.198.125.186:9986/udp/239.10.0.254:1025
湛江综合1080P,http://120.198.125.186:9986/udp/239.10.0.253:1025
珠海一套1080P,http://120.198.125.186:9986/udp/239.10.0.242:1025
珠海二套1080P,http://120.198.125.186:9986/udp/239.10.0.65:1025
肇庆公共1080P,http://120.198.125.186:9986/udp/239.11.0.54:1025
肇庆综合1080P,http://120.198.125.186:9986/udp/239.11.0.53:1025
茂名公共1080P,http://120.198.125.186:9986/udp/239.11.0.99:1025
茂名综合1080P,http://120.198.125.186:9986/udp/239.10.0.238:1025
韶关公共1080P,http://120.198.125.186:9986/udp/239.11.0.85:1025
韶关综合1080P,http://120.198.125.186:9986/udp/239.11.0.84:1025
江门公共1080P,http://120.198.125.186:9986/udp/239.10.0.139:1025
江门教育1080P,http://120.198.125.186:9986/udp/239.10.0.152:1025
江门综合1080P,http://120.198.125.186:9986/udp/239.10.0.219:1025
CGTN英语1080P,http://120.198.125.186:9986/udp/239.11.0.103:1025
CGTN纪录1080P,http://120.198.125.186:9986/udp/239.11.0.104:1025
CGTN牙语1080P,http://120.198.125.186:9986/udp/239.11.0.105:1025
CGTN法语1080P,http://120.198.125.186:9986/udp/239.11.0.106:1025
CGTN阿语1080P,http://120.198.125.186:9986/udp/239.11.0.107:1025
CGTN俄语1080P,http://120.198.125.186:9986/udp/239.11.0.108:1025
CHC高清电影1080P,http://120.198.125.186:9986/udp/239.11.0.129:1025
CBN每日影院1080P,http://120.198.125.186:9986/udp/239.11.0.163:1025
CBN风尚生活1080P,http://120.198.125.186:9986/udp/239.11.0.164:1025
CBN幸福剧场1080P,http://120.198.125.186:9986/udp/239.11.0.165:1025
CBN幸福娱乐1080P,http://120.198.125.186:9986/udp/239.11.0.166:1025
上海纪实1080P,http://120.198.125.186:9986/udp/239.10.0.78:1025
北京纪实1080P,http://120.198.125.186:9986/udp/239.10.0.184:1025
金鹰纪实1080P,http://120.198.125.186:9986/udp/239.10.0.206:1025
求索生活1080P,http://120.198.125.186:9986/udp/239.10.0.86:1025
求索记录1080P,http://120.198.125.186:9986/udp/239.11.0.128:1025
嘉佳卡通1080P,http://120.198.125.186:9986/udp/239.10.0.200:1025
金鹰卡通1080P,http://120.198.125.186:9986/udp/239.11.0.125:1025
早期教育1080P,http://120.198.125.186:9986/udp/239.11.0.100:1025
中国交通1080P,http://120.198.125.186:9986/udp/239.10.0.72:1025
快乐垂钓1080P,http://120.198.125.186:9986/udp/239.11.0.131:1025
茶频道1080P,http://120.198.125.186:9986/udp/239.11.0.130:1025
广州云课堂1080P,http://120.198.125.186:9986/udp/239.11.0.150:1025
粤IPTV导视1080P,http://120.198.125.186:9986/udp/239.11.0.163:1025
咪咕视频 1080P,http://120.198.125.186:9986/udp/239.11.0.19:1025
广东移动中兴,#genre#
CCTV1综合HD,http://120.234.49.38:7000/rtp/239.20.0.32:3276
CCTV1综合HD,http://120.234.49.38:7000/rtp/239.20.0.96:3016
CCTV1综合HD,http://120.234.49.38:7000/rtp/239.20.0.104:2006
CCTV2财经HD,http://120.234.49.38:7000/rtp/239.20.0.197:2192
CCTV3综艺HD,http://120.234.49.38:7000/rtp/239.20.0.28:3292
CCTV4中文国际HD,http://120.234.49.38:7000/rtp/239.20.0.16:3340
CCTV4中文国际欧洲HD,http://120.234.49.38:7000/rtp/239.21.0.107:3768
CCTV4中文国际美洲HD,http://120.234.49.38:7000/rtp/239.21.0.108:3772
CCTV5体育HD,http://120.234.49.38:7000/rtp/239.20.0.30:3284
CCTV5+体育赛事HD,http://120.234.49.38:7000/rtp/239.20.0.203:2204
CCTV6电影HD,http://120.234.49.38:7000/rtp/239.20.0.29:3288
CCTV7国防军事HD,http://120.234.49.38:7000/rtp/239.20.0.198:2194
CCTV8电视剧HD,http://120.234.49.38:7000/rtp/239.20.0.31:3280
CCTV9纪录HD,http://120.234.49.38:7000/rtp/239.20.0.199:2196
CCTV10科教HD,http://120.234.49.38:7000/rtp/239.20.0.200:2198
CCTV11戏曲HD,http://120.234.49.38:7000/rtp/239.21.0.35:3480
CCTV12社会与法HD,http://120.234.49.38:7000/rtp/239.20.0.201:2200
CCTV13新闻HD,http://120.234.49.38:7000/rtp/239.21.0.88:3692
CCTV14少儿HD,http://120.234.49.38:7000/rtp/239.20.0.202:2202
CCTV15音乐HD,http://120.234.49.38:7000/rtp/239.21.0.36:3484
CCTV16奥林匹克HD,http://120.234.49.38:7000/rtp/239.21.0.116:3808
CCTV17农业农村HD,http://120.234.49.38:7000/rtp/239.20.0.7:3376
CCTV4k超高清,http://120.234.49.38:7000/rtp/239.21.0.123:3836$标码
CCTV4k超高清,http://120.234.49.38:7000/rtp/239.21.0.124:3840$低码
CCTV风云足球HD,http://120.234.49.38:7000/rtp/239.21.0.70:3620
CCTV央视台球HD,http://120.234.49.38:7000/rtp/239.21.0.71:3624
CCTV高尔夫网球HD,http://120.234.49.38:7000/rtp/239.21.0.72:3628
CCTV女性时尚HD,http://120.234.49.38:7000/rtp/239.21.0.73:3632
CCTV世界地理HD,http://120.234.49.38:7000/rtp/239.21.0.74:3636
CCTV怀旧剧场HD,http://120.234.49.38:7000/rtp/239.21.0.75:3640
CCTV风云剧场HD,http://120.234.49.38:7000/rtp/239.21.0.76:3644
CCTV央视文化精品HD,http://120.234.49.38:7000/rtp/239.21.0.77:3648
CCTV第一剧场HD,http://120.234.49.38:7000/rtp/239.21.0.78:3652
CCTV风云音乐HD,http://120.234.49.38:7000/rtp/239.21.0.79:3656
CCTV兵器科技HD,http://120.234.49.38:7000/rtp/239.21.0.80:3660
CCTV电视指南HD,http://120.234.49.38:7000/rtp/239.21.0.81:3664
CETV早期教育HD,http://120.234.49.38:7000/rtp/239.21.0.106:3764
CETV1HD,http://120.234.49.38:7000/rtp/239.20.0.213:2224
CETV4HD,http://120.234.49.38:7000/rtp/239.21.0.142:3912
CGTN HD,http://120.234.49.38:7000/rtp/239.21.0.109:3776
CGTN纪录HD,http://120.234.49.38:7000/rtp/239.21.0.110:3780
CGTN西班牙语HD,http://120.234.49.38:7000/rtp/239.21.0.111:3800
CGTN法语HD,http://120.234.49.38:7000/rtp/239.21.0.112:3788
CGTN阿拉伯语HD,http://120.234.49.38:7000/rtp/239.21.0.113:3792
CGTN俄罗斯语HD,http://120.234.49.38:7000/rtp/239.21.0.114:3796
广东卫视HD,http://120.234.49.38:7000/rtp/239.20.0.101:2000
湖南卫视HD,http://120.234.49.38:7000/rtp/239.20.0.95:3020
湖南卫视HD,http://120.234.49.38:7000/rtp/239.20.0.105:2008
浙江卫视HD,http://120.234.49.38:7000/rtp/239.20.0.169:2136
江苏卫视HD,http://120.234.49.38:7000/rtp/239.20.0.170:2138
北京卫视HD,http://120.234.49.38:7000/rtp/239.20.0.121:2040
天津卫视HD,http://120.234.49.38:7000/rtp/239.20.0.171:2140
天津卫视HD,http://120.234.49.38:7000/rtp/239.20.0.89:3044
山东卫视HD,http://120.234.49.38:7000/rtp/239.20.0.172:2142
东方卫视HD,http://120.234.49.38:7000/rtp/239.20.0.173:2144
辽宁卫视HD,http://120.234.49.38:7000/rtp/239.20.0.175:2148
安徽卫视HD,http://120.234.49.38:7000/rtp/239.20.0.193:2184
四川卫视HD,http://120.234.49.38:7000/rtp/239.20.0.194:2186
重庆卫视HD,http://120.234.49.38:7000/rtp/239.20.0.195:2188
河南卫视HD,http://120.234.49.38:7000/rtp/239.21.0.104:3756
广西卫视HD,http://120.234.49.38:7000/rtp/239.20.0.15:3344
吉林卫视HD,http://120.234.49.38:7000/rtp/239.20.0.54:3184
江西卫视HD,http://120.234.49.38:7000/rtp/239.20.0.55:3180
河北卫视HD,http://120.234.49.38:7000/rtp/239.20.0.56:3176
东南卫视HD,http://120.234.49.38:7000/rtp/239.20.0.58:3168
湖北卫视HD,http://120.234.49.38:7000/rtp/239.20.0.90:3040
湖北卫视HD,http://120.234.49.38:7000/rtp/239.20.0.124:2046
深圳卫视HD,http://120.234.49.38:7000/rtp/239.20.0.92:3032
深圳卫视HD,http://120.234.49.38:7000/rtp/239.20.0.122:2042
黑龙江卫视HD,http://120.234.49.38:7000/rtp/239.20.0.123:2044
贵州卫视HD,http://120.234.49.38:7000/rtp/239.20.0.212:2222
广东大湾区卫视HD,http://120.234.49.38:7000/rtp/239.21.0.84:3676
云南卫视HD,http://120.234.49.38:7000/rtp/239.21.0.133:3876
海南卫视HD,http://120.234.49.38:7000/rtp/239.21.0.134:3880
甘肃卫视HD,http://120.234.49.38:7000/rtp/239.21.0.141:3908
三沙卫视HD,http://120.234.49.38:7000/rtp/239.21.0.143:3916
青海卫视HD,http://120.234.49.38:7000/rtp/239.21.0.144:3920
延边卫视[1024*576],http://120.234.49.38:7000/rtp/239.20.0.51:3216
陕西卫视,http://120.234.49.38:7000/rtp/239.20.0.151:2100
山西卫视,http://120.234.49.38:7000/rtp/239.20.0.152:2102
内蒙古卫视,http://120.234.49.38:7000/rtp/239.20.0.153:2104
宁夏卫视,http://120.234.49.38:7000/rtp/239.20.0.156:2110
西藏卫视,http://120.234.49.38:7000/rtp/239.20.0.157:2112
新疆卫视,http://120.234.49.38:7000/rtp/239.20.0.158:2114
兵团卫视[785*576],http://120.234.49.38:7000/rtp/239.20.0.160:2118
厦门卫视[785*576],http://120.234.49.38:7000/rtp/239.20.0.168:2134
上海纪实人文HD,http://120.234.49.38:7000/rtp/239.20.0.57:3172
湖南金鹰纪实HD,http://120.234.49.38:7000/rtp/239.20.0.196:2190
湖南金鹰卡通HD,http://120.234.49.38:7000/rtp/239.21.0.115:3804
湖南茶频道HD,http://120.234.49.38:7000/rtp/239.21.0.120:3824
湖南快乐垂钓HD,http://120.234.49.38:7000/rtp/239.21.0.121:3828
天天围棋HD,http://120.234.49.38:7000/rtp/239.21.0.131:3868
求索纪录HD,http://120.234.49.38:7000/rtp/239.21.0.118:3816
求索生活HD,http://120.234.49.38:7000/rtp/239.20.0.46:3220
IPTV-5+HD,http://120.234.49.38:7000/rtp/239.20.0.208:2214
CHC高清电影HD,http://120.234.49.38:7000/rtp/239.21.0.119:3820
中国交通HD,http://120.234.49.38:7000/rtp/239.20.0.68:3128
广东珠江HD,http://120.234.49.38:7000/rtp/239.20.0.63:3148
广东珠江HD,http://120.234.49.38:7000/rtp/239.20.0.64:3144
广东体育HD,http://120.234.49.38:7000/rtp/239.20.0.97:3012
广东体育HD,http://120.234.49.38:7000/rtp/239.20.0.103:2004
广东经济科教HD,http://120.234.49.38:7000/rtp/239.20.0.98:3008
广东经济科教HD,http://120.234.49.38:7000/rtp/239.20.0.102:2002
广东南方购物HD,http://120.234.49.38:7000/rtp/239.20.0.116:2030
广东影视HD,http://120.234.49.38:7000/rtp/239.21.0.85:3680
广东民生HD,http://120.234.49.38:7000/rtp/239.21.0.86:3684
广东少儿HD,http://120.234.49.38:7000/rtp/239.21.0.87:3688
广东新闻HD,http://120.234.49.38:7000/rtp/239.21.0.93:3712
嘉佳卡通HD,http://120.234.49.38:7000/rtp/239.21.0.94:3716
南方购物HD,http://120.234.49.38:7000/rtp/239.21.0.105:3760
岭南戏曲HD,http://120.234.49.38:7000/rtp/239.21.0.147:3932
广东现代教育HD,http://120.234.49.38:7000/rtp/239.21.0.148:3936
广东移动[1024*576],http://120.234.49.38:7000/rtp/239.20.0.133:2064
惠州-1HD,http://120.234.49.38:7000/rtp/239.21.0.27:3448
惠州-2HD,http://120.234.49.38:7000/rtp/239.21.0.28:3452
河源综合HD,http://120.234.49.38:7000/rtp/239.21.0.48:3532
河源公共HD,http://120.234.49.38:7000/rtp/239.21.0.49:3536
汕头综合HD,http://120.234.49.38:7000/rtp/239.21.0.101:3744
汕头经济生活HD,http://120.234.49.38:7000/rtp/239.21.0.102:3748
汕头文旅体育HD,http://120.234.49.38:7000/rtp/239.21.0.103:3752
汕尾新闻综合HD,http://120.234.49.38:7000/rtp/239.21.0.89:3696
汕尾文化生活HD,http://120.234.49.38:7000/rtp/239.21.0.90:3700
揭阳综合HD,http://120.234.49.38:7000/rtp/239.21.0.91:3704
揭阳生活HD,http://120.234.49.38:7000/rtp/239.21.0.92:3708
东莞新闻综合HD,http://120.234.49.38:7000/rtp/239.21.0.137:3892
东莞生活资讯HD,http://120.234.49.38:7000/rtp/239.21.0.138:3896
潮州综合HD,http://120.234.49.38:7000/rtp/239.21.0.145:3924
潮州民生HD,http://120.234.49.38:7000/rtp/239.21.0.146:3928
梅州-1HD,http://120.234.49.38:7000/rtp/239.21.0.149:3940
梅州客家生活HD,http://120.234.49.38:7000/rtp/239.21.0.150:3944
佛山南海,http://120.234.49.38:7000/rtp/239.21.0.95:3720
咪咕-高清赛事8HD,http://120.234.49.38:7000/rtp/239.20.0.9:3368
咪咕-高清赛事9HD,http://120.234.49.38:7000/rtp/239.20.0.10:3364
咪咕-高清赛事7HD,http://120.234.49.38:7000/rtp/239.20.0.11:3360
咪咕-高清赛事6HD,http://120.234.49.38:7000/rtp/239.20.0.12:3356
咪咕-高清赛事5HD,http://120.234.49.38:7000/rtp/239.20.0.13:3352
咪咕-高清赛事4HD,http://120.234.49.38:7000/rtp/239.20.0.14:3348
IPTV影视推荐1HD,http://120.234.49.38:7000/rtp/239.20.0.33:3272
IPTV影视推荐2HD,http://120.234.49.38:7000/rtp/239.20.0.34:3268
IPTV影视推荐3HD,http://120.234.49.38:7000/rtp/239.20.0.35:3264
百视通高清直播室107HD,http://120.234.49.38:7000/rtp/239.20.0.36:3260
百视通高清直播室106HD,http://120.234.49.38:7000/rtp/239.20.0.37:3256
百视通高清直播室105HD,http://120.234.49.38:7000/rtp/239.20.0.38:3252
百视通高清直播室104HD,http://120.234.49.38:7000/rtp/239.20.0.39:3248
百视通高清直播室103HD,http://120.234.49.38:7000/rtp/239.20.0.40:3244
百视通高清直播室102HD,http://120.234.49.38:7000/rtp/239.20.0.41:3240
百视通高清直播室101HD,http://120.234.49.38:7000/rtp/239.20.0.42:3236
咪咕-高清赛事3HD,http://120.234.49.38:7000/rtp/239.20.0.43:3232
咪咕-高清赛事2HD,http://120.234.49.38:7000/rtp/239.20.0.44:3228
咪咕-高清赛事1HD,http://120.234.49.38:7000/rtp/239.20.0.45:3224
江苏电信组播,#genre#
CCTV-1综合,http://walkershb.synology.me:8887/udp/239.49.8.19:9614
CCTV-2财经,http://walkershb.synology.me:8887/udp/239.49.8.50:9802
CCTV-3综艺,http://walkershb.synology.me:8887/udp/239.49.8.74:8000
CCTV-4中文国际,http://walkershb.synology.me:8887/udp/239.49.8.51:9806
CCTV-5体育,http://walkershb.synology.me:8887/udp/239.49.8.75:8000
CCTV-5+体育赛事,http://walkershb.synology.me:8887/udp/239.49.8.18:9610
CCTV-6电影,http://walkershb.synology.me:8887/udp/239.49.8.76:8000
CCTV-7国防军事,http://walkershb.synology.me:8887/udp/239.49.0.126:8000
CCTV-8电视剧,http://walkershb.synology.me:8887/udp/239.49.8.77:8000
CCTV-9纪录,http://walkershb.synology.me:8887/udp/239.49.8.53:9814
CCTV-10科教,http://walkershb.synology.me:8887/udp/239.49.8.54:9818
CCTV-11戏曲,http://walkershb.synology.me:8887/udp/239.49.0.127:8000
CCTV-12社会与法,http://walkershb.synology.me:8887/udp/239.49.8.55:9822
CCTV-13新闻,http://walkershb.synology.me:8887/udp/239.49.8.109:8000
CCTV-14少儿,http://walkershb.synology.me:8887/udp/239.49.8.56:9826
CCTV-15音乐,http://walkershb.synology.me:8887/udp/239.49.0.128:8000
CCTV-16奥林匹克,http://walkershb.synology.me:8887/udp/239.49.8.31:8000
CCTV-16 4K,http://walkershb.synology.me:8887/udp/239.49.0.109:8000
CCTV-17农业农村,http://walkershb.synology.me:8887/udp/239.49.8.52:9810
CCTV第一剧场HD,http://walkershb.synology.me:8887/udp/239.49.8.94:8000
CCTV电视指南HD,http://walkershb.synology.me:8887/udp/239.49.8.84:8000
CCTV风云足球HD,http://walkershb.synology.me:8887/udp/239.49.8.85:8000
CCTV高尔夫网球HD,http://walkershb.synology.me:8887/udp/239.49.8.86:8000
CCTV世界地理HD,http://walkershb.synology.me:8887/udp/239.49.8.87:8000
CCTV兵器科技HD,http://walkershb.synology.me:8887/udp/239.49.8.88:8000
CCTV风云剧场HD,http://walkershb.synology.me:8887/udp/239.49.8.89:8000
CCTV央视精品HD,http://walkershb.synology.me:8887/udp/239.49.8.90:8000
CCTV央视怀旧剧场HD,http://walkershb.synology.me:8887/udp/239.49.8.91:8000
CCTV风云音乐HD,http://walkershb.synology.me:8887/udp/239.49.8.92:8000
CCTV女性时尚,http://walkershb.synology.me:8887/udp/239.49.8.93:8000
CCTV央视台球HD,http://walkershb.synology.me:8887/udp/239.49.8.32:8000
CETV-1HD,http://walkershb.synology.me:8887/udp/239.49.8.115:8000
CETV-4HD,http://walkershb.synology.me:8887/udp/239.49.0.125:8000
CGTN俄语HD,http://walkershb.synology.me:8887/udp/239.49.0.111:8000
江苏卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.16:9602
湖南卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.12:9418
浙江卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.20:9618
东方卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.17:9606
北京卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.11:9414
广东卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.13:9422
深圳卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.15:9430
天津卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.35:8620
广西卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.10:8000
重庆卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.57:9830
辽宁卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.48:8000
海南卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.83:8000
四川卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.110:8000
江西卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.111:8000
东南卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.112:8000
吉林卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.113:8000
河北卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.114:8000
黑龙江卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.14:9426
云南卫视HD,http://walkershb.synology.me:8887/udp/239.49.0.177:8000
山东卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.7:9306
贵州卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.49:8000
安徽卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.80:8000
湖北卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.8:9632
河南卫视HD,http://walkershb.synology.me:8887/udp/239.49.8.29:8000
三沙卫视HD,http://walkershb.synology.me:8887/udp/239.49.0.167:8000
山西卫视,http://walkershb.synology.me:8887/udp/239.49.0.67:8528
青海卫视,http://walkershb.synology.me:8887/udp/239.49.0.69:8544
宁夏卫视,http://walkershb.synology.me:8887/udp/239.49.0.171:8000
甘肃卫视,http://walkershb.synology.me:8887/udp/239.49.0.172:8000
新疆卫视,http://walkershb.synology.me:8887/udp/239.49.0.178:8000
内蒙古卫视,http://walkershb.synology.me:8887/udp/239.49.0.180:8000
西藏卫视,http://walkershb.synology.me:8887/udp/239.49.0.245:8000
陕西卫视,http://walkershb.synology.me:8887/udp/239.49.0.233:8000
大湾区卫视,http://walkershb.synology.me:8887/udp/239.49.0.234:8000
山东教育,http://walkershb.synology.me:8887/udp/239.49.0.235:8000
金鹰纪实HD,http://walkershb.synology.me:8887/udp/239.49.8.79:8000
金鹰卡通HD,http://walkershb.synology.me:8887/udp/239.49.8.33:8000
快乐垂钓HD,http://walkershb.synology.me:8887/udp/239.49.0.114:8000
茶友频道HD,http://walkershb.synology.me:8887/udp/239.49.0.146:8000
梨园频道HD,http://walkershb.synology.me:8887/udp/239.49.8.193:8000
武术世界HD,http://walkershb.synology.me:8887/udp/239.49.0.205:8000
文物宝库HD,http://walkershb.synology.me:8887/udp/239.49.0.209:8000
江苏城市HD,http://walkershb.synology.me:8887/udp/239.49.8.107:8000
江苏综艺HD,http://walkershb.synology.me:8887/udp/239.49.8.108:8000
江苏体育休闲HD,http://walkershb.synology.me:8887/udp/239.49.8.117:8000
江苏影视HD,http://walkershb.synology.me:8887/udp/239.49.8.118:8000
江苏优漫卡通HD,http://walkershb.synology.me:8887/udp/239.49.8.119:8000
好享购物HD,http://walkershb.synology.me:8887/udp/239.49.8.121:8000
江苏教育HD,http://walkershb.synology.me:8887/udp/239.49.8.122:8000
江苏新闻HD,http://walkershb.synology.me:8887/udp/239.49.8.120:8000
江苏优漫卡通,http://walkershb.synology.me:8887/udp/239.49.0.21:8160
江苏国际,http://walkershb.synology.me:8887/udp/239.49.0.22:8168
